user_name,tweet_id,user_id,text,location,creation_time,favorite_count,retweet_count,followers_count,media_url,language
esibert23,1268362248868769796,265041555,RT @FunnyAida: You damn right #BlueLivesMatter https://t.co/G7gA6JyenF,,2020-06-04 02:01:39,0,2,1375,"http://pbs.twimg.com/media/EZogkilVAAABoEI.jpg
http://pbs.twimg.com/media/EZogkilUEAEz9FM.jpg",en
clownnatalie,1268362248793108480,1234271724931182592,"RT @Octropical1: I just wanna give a quick shoutout to these amazing individuals, I'm glad they're finally getting the recognition they des…",,2020-06-04 02:01:39,0,337,2,,en
sharkm0m,1268362247790886912,711692779,#BlueLivesMatter y’all talkin about papa smurf and smurfette right? https://t.co/DOZPNx9SqG,she/her • 19,2020-06-04 02:01:39,6,0,1997,http://pbs.twimg.com/media/EZogvZVXgAYURp-.jpg,en
l0ving_kindness,1268362247614672898,2918949405,Check out Sophie Pecora's video! #TikTok                         Wow Thank you !   #Maga #MAGA2020 #BlueLivesMatter… https://t.co/NATjatImns,USA,2020-06-04 02:01:39,0,0,54,,en
QueenofProcras1,1268362247400648704,1214462573845696513,RT @nayeliefashion1: #WhiteLivesMatter they thought they could have this trend 😆 sorry but us kpop stans own twitter we decide what’s trend…,,2020-06-04 02:01:39,0,31,3,,en
BeckerRich,1268362247082061827,521710349,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,,2020-06-04 02:01:39,0,2648,70,,en
newgenlogic,1268362245488205825,826524058116354050,RT @Slowinertia181: #BlueLivesMatters billy never got the love he deserved @David_Yost power to you https://t.co/3weIyo7Npk,Earth,2020-06-04 02:01:39,0,83,49,http://pbs.twimg.com/tweet_video_thumb/EZoJV2WXYAEwz12.jpg,en
TimeCircuits_on,1268362245358022658,10141722,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",Wherever I go... There I am.,2020-06-04 02:01:38,0,37925,3276,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
ILLUMICOCK,1268362243680407552,1140749472164712449,"RT @pakugf: #WhiteLivesMatter shut the fuck up crackers 😹

 https://t.co/0kk3vd0kJH",she/her,2020-06-04 02:01:38,0,1,972,http://pbs.twimg.com/ext_tw_video_thumb/1262935099026206720/pu/img/tGx59GKW2_0ucMfa.jpg,en
christi62989084,1268362242610753537,1207978660440854529,#WhiteLivesMatter STREAM BTS SONGS THANKS RACISTS 🤩🥰,,2020-06-04 02:01:38,0,0,2,,en
Tee_ahh_nee,1268362239326793733,35579893,RT @staryskycosplay: Yall are forgetting about the most important blue life #BlueLivesMatters https://t.co/oWNVthRu4T,in a spaceship,2020-06-04 02:01:37,0,1151,920,"http://pbs.twimg.com/media/EZnrTjiU8AAYelx.jpg
http://pbs.twimg.com/media/EZnrTjiVAAElG4V.jpg",en
TeresaGillia,1268362236562571264,86230416,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,,2020-06-04 02:01:36,0,2648,438,,en
MEEKSVS,1268362236466286593,2557859383,RT @DineenMa: #WhiteLivesMatter being taken over by k-pop fan cams is pretty much the coolest part of my day so far 🤣,"Toronto, Ontario",2020-06-04 02:01:36,0,1,2987,,en
EricRufino3,1268362235476230144,1221589901772120064,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:36,0,2637,9,,en
JudeE42114895,1268362232980783104,728396688843485184,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,,2020-06-04 02:01:36,0,2648,637,,en
kiarab55,1268362230783004676,904387476634173440,RT @bonitafrobum: White supremacists watching the #whitelivesmatter and #whiteoutwednesday hashtags being taken over by Kpop stans https://…,,2020-06-04 02:01:35,0,4174,32,,en
Princess__kattt,1268362228249448449,2747527619,RT @elijahdaniel: bruhhhhh the hijacking of #BlueLivesMatter hashtag is so good too,"California, USA",2020-06-04 02:01:34,0,827,356,,en
simp4kpop,1268362226236182528,1038724000350842880,#WhiteLivesMatter all the racist people look how hot san is🥵 https://t.co/dwNfNeFo6z,agust d2,2020-06-04 02:01:34,2,0,427,http://pbs.twimg.com/ext_tw_video_thumb/1268362146984812544/pu/img/EvZCH4WFuswgylJx.jpg,en
BruhhMomentss00,1268362223451287568,1219715555592212480,RT @xLegehnd: COD 2020 PRE ALPHA GAMEPLAY LEAKED FOOTAGE!!! #Cod2020 #BlueLivesMatter #ModernWafare https://t.co/sAHyL90ZeZ,Your moms house,2020-06-04 02:01:33,0,8,1,http://pbs.twimg.com/ext_tw_video_thumb/1268320172936396802/pu/img/pDKWgrx7Sd8y7zcN.jpg,en
elainecorden,1268362223396806658,23669502,RT @moonlightubat: #BlueLivesMatter wtf is this i’m calling the cops the real cops https://t.co/pjZPBYva28,"Dawson City, Yukon",2020-06-04 02:01:33,0,813,2879,http://pbs.twimg.com/media/EZnd82RWkAEdNgb.jpg,en
StatikuHares,1268362222910279681,2393126244,Since #BlueLivesMatter matters so much some people might want to join campaigns for prison reform. https://t.co/GbGDZap1LI,"Glasgow, Scotland",2020-06-04 02:01:33,0,0,227,,en
JoeshTweets,1268362218996928512,761519662857392128,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,Canada,2020-06-04 02:01:32,0,2648,69,,en
woobinseok,1268362217638047744,988204460269850624,"#BlueLivesMatter

like c'mon, we oBVIOUSLy should support this tag, clearly y'all don't remember just how gorgeous… https://t.co/XYvV9NsLky",clubhotelfyelkielulletbossyeob,2020-06-04 02:01:32,0,0,163,,en
yoonji_official,1268362216543145985,1164448711675564038,RT @brookiescooky: Namjoon couldn’t have said it better #WhiteLivesMatter https://t.co/Q3VAkG9RoX,,2020-06-04 02:01:32,0,413,573,http://pbs.twimg.com/ext_tw_video_thumb/1268258883623178242/pu/img/EUrjHhxQ9XOmvoKO.jpg,en
newgenlogic,1268362214739775488,826524058116354050,"RT @ruben_amazing: #BlueLivesMatters 

You can’t tell me this guys life doesn’t matter. Just look at him! 😭😭😭 https://t.co/51gDaV31Nq",Earth,2020-06-04 02:01:31,0,139,49,"http://pbs.twimg.com/media/EZmfODKXkAIhBPo.jpg
http://pbs.twimg.com/media/EZmfODLXQAEdomq.jpg
http://pbs.twimg.com/media/EZmfODKXYAAL0wP.jpg",en
ADOTC04,1268362211782787073,480023092,RT @YourAnonCentral: Report from the battle: The Anonymous K-Pop division #OpFanCam has successfully conquered the #BlueLivesMatter and #Wh…,Canadagotsauce ent.,2020-06-04 02:01:30,0,14898,7925,,en
LadyBainMusic,1268362211438858240,1101315464175775744,#music Follow ▶️on #TikTok #musician #art #singer #musica #dj #artist #rock #dance #instagood #like #instagram… https://t.co/i9r8095gfc,"Detroit, MI",2020-06-04 02:01:30,0,0,1232,,en
SaintSanti15,1268362211170430977,384641938,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 02:01:30,0,37925,211,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
RMMazel,1268362209719209984,952494844538245120,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,,2020-06-04 02:01:30,0,2648,5,,en
JustMHere,1268362208674811905,1167504236,RT @soobinlovesyou: BOOO Stream this instead of being racist #WhiteLivesMatter https://t.co/AHKswi1Qt2,,2020-06-04 02:01:30,0,9,1119,http://pbs.twimg.com/ext_tw_video_thumb/1268211376272609282/pu/img/rNLfBqx0vBYCNKhL.jpg,en
PWcouple,1268362207311491072,1166854250795655168,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:29,0,2637,701,,en
_bcgates,1268362205403250688,922200954,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 02:01:29,0,37925,395,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
michaelscottllc,1268362204560031745,1206345439072489472,RT @stiiizy: We know our blue items are fire but y'all didn't have to make this hashtag for them #bluelivesmatter https://t.co/CflBD6eVq8,,2020-06-04 02:01:29,0,13,104,"http://pbs.twimg.com/media/EZoXP8wU4AABLfg.jpg
http://pbs.twimg.com/media/EZoXP8vU4AAZGFt.jpg
http://pbs.twimg.com/media/EZoXP8vVcAEwadp.jpg",en
_shrpstlvs,1268362202005688320,811002555606003713,#BlueLivesMatter ? fuck no they don’t baby  https://t.co/2b9LLZaA3r,they/them •15,2020-06-04 02:01:28,3,0,600,http://pbs.twimg.com/ext_tw_video_thumb/1243861658600198144/pu/img/SZJuymDHo8IXfbB_.jpg,en
StringerBunz,1268362200235851777,64328606,How is #BlueLivesMatters trending and I haven't seen any love for Zeta Phi Beta or Phi Beta Sigma in any of these tweets???!,HOU | CMH | DAL | DC,2020-06-04 02:01:28,0,0,1376,,en
foxtrotrjd,1268362198285520898,2868948838,"RT @sheraisgay: To the kpop stans taking over the #whitelivesmatter and other tags as well as spamming police apps with fancams, I fucking…",United Kingdom,2020-06-04 02:01:27,0,433,51,,en
HiImAlyy,1268362197010460672,3314704448,RT @staryskycosplay: Yall are forgetting about the most important blue life #BlueLivesMatters https://t.co/oWNVthRu4T,"Florida, USA",2020-06-04 02:01:27,0,1152,196,"http://pbs.twimg.com/media/EZnrTjiU8AAYelx.jpg
http://pbs.twimg.com/media/EZnrTjiVAAElG4V.jpg",en
mlkh_mkhl,1268362195605192705,809674842387550209,RT @MeyaniDewitt: #BlueLivesMatter FUCK BLUE LIVES 🖤✊🏾🙏🏾 https://t.co/yug06n6eqK,1312,2020-06-04 02:01:27,0,16,199,http://pbs.twimg.com/ext_tw_video_thumb/1268357170032193543/pu/img/y8-V6_1mxGnH56KX.jpg,en
hw4ngie,1268362193994539009,1035303364836253696,RT @pretti_br0wn: I’m not gonna lie KPop stans really holding it down on twitter  #BlueLivesMatters https://t.co/8twGoGOtSu,,2020-06-04 02:01:26,0,256,207,http://pbs.twimg.com/tweet_video_thumb/EZoDlGkWkAU9L_o.jpg,en
FayHooper11,1268362189649457153,825206256478601217,"RT @w_terrence: St. Louis needs help finding the monster who shot Captain David Dorn. 

#DavidDorn spent for 40 years protecting people and…","Nashville, TN",2020-06-04 02:01:25,0,2187,231,,en
Airyious,1268362183924232192,983906620794122241,RT @elijahdaniel: bruhhhhh the hijacking of #BlueLivesMatter hashtag is so good too,"Arkansas, USA",2020-06-04 02:01:24,0,827,129,,en
newgenlogic,1268362183836041218,826524058116354050,RT @TheBockyRalboa: Nothing but RESPECT and ADMIRATION for the REAL BOYS IN BLUE who defend our country. @rejectedjokes  #BlueLivesMatters…,Earth,2020-06-04 02:01:24,0,25,49,,en
OpAnonCams,1268362183722721283,1268276363049398273,"#Trump2020 #BlueLivesMatter stan anonymous if you aren’t stupid 🙈
 https://t.co/UVVip1Mmv6",,2020-06-04 02:01:24,3,1,18,http://pbs.twimg.com/ext_tw_video_thumb/1268353059182096384/pu/img/XGwUaVj-M76Cw7PF.jpg,en
Norvin41157223,1268362182602878976,1244177081216290816,"RT @FaithGoldy: Every Wednesday is #whiteoutwednesday thanks to replacement migration

🇺🇸 2042 = minority White

🇨🇦 2106 = 20% White

🇩🇪 20…",,2020-06-04 02:01:24,0,1007,62,,en
Kenknyee,1268362181369688065,1047763522694701056,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,,2020-06-04 02:01:23,0,267,2,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
queenxtingz,1268362181122445312,1099302382620631051,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,,2020-06-04 02:01:23,0,267,31,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
r_negus,1268362180363247616,1204188776546865152,#BlueLivesMatter hopefully you pigs start to get the same justice you deal out!!! Yo dre i got something to say 🗣FU… https://t.co/lm0fXBevQK,,2020-06-04 02:01:23,0,0,387,,en
robbofett,1268362180220424194,1090949977663127555,I'm proud to be white. #BlueLivesMatter #AllLivesMatter,,2020-06-04 02:01:23,0,0,84,,en
Ichigochiix,1268362179713085443,3436495504,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L","Houston, TX",2020-06-04 02:01:23,0,37925,189,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
c3Ilular,1268362178484154369,311074538,RT @yeosangkangz: @fallingyunho perioddd points were made #WhiteLivesMatter https://t.co/t7fGiC7Qg1,Miami,2020-06-04 02:01:23,0,2,26,http://pbs.twimg.com/ext_tw_video_thumb/1250132914861477893/pu/img/WsXe4jJWlQ3f_TOa.jpg,en
az17alexa,1268362175011336192,1017259039233802240,RT @CrankGameplays: seeing all you kpop stans jam up #WhiteLivesMatter makes me so damn happy 😊 🥰,they/them,2020-06-04 02:01:22,0,3257,16,,en
BenNewsom4,1268362169973800960,1217293749509689344,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 02:01:21,0,37925,2,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
j_ovahn,1268362169722327040,403027995,am i tweeting this to clog the tag? yup sure am. THERE IS NO SUCH THING AS BLUE LIVES SHUT THE FUCK UP! also kpop s… https://t.co/BMtWO7SP5L,,2020-06-04 02:01:20,6,0,1985,,en
minaalkay,1268362162642325505,1036304603111989248,RT @Pumpkinmixs: You all talking about Fictional Blue characters what about our Heroes of 2020 #BlueLivesMatter https://t.co/vhDgEUY29l,"Chicago, IL",2020-06-04 02:01:19,0,110,108,"http://pbs.twimg.com/media/EZng44hWsAY2zEF.jpg
http://pbs.twimg.com/media/EZng44lXgAAqDV6.jpg
http://pbs.twimg.com/media/EZng44jXgAY_267.jpg
http://pbs.twimg.com/media/EZng44hWAAA-mD1.jpg",en
HuskeyTristan,1268362157198106625,1259100505915170816,This is how I feel. #BlueLivesMatter I am glad that the police officers are charged with murder. Because that's wha… https://t.co/CMCgD4fiYk,,2020-06-04 02:01:17,0,0,2,,en
newgenlogic,1268362156153737216,826524058116354050,RT @pretti_br0wn: I’m not gonna lie KPop stans really holding it down on twitter  #BlueLivesMatters https://t.co/8twGoGOtSu,Earth,2020-06-04 02:01:17,0,256,49,http://pbs.twimg.com/tweet_video_thumb/EZoDlGkWkAU9L_o.jpg,en
lonegamer78,1268362155281154049,105708948,"RT @Variety: K-Pop Fans Take Over #whitelivesmatter Hashtag, Drown Out Racist Posts https://t.co/2sv25nKxFt","Los Angeles, CA, USA",2020-06-04 02:01:17,0,15391,164,,en
chloeiskween,1268362151938277376,1099708888788623360,How bout a fancam instead of supporting killer cops #BlueLivesMatter https://t.co/JOs4WgJ48V,hufflepuff | 20,2020-06-04 02:01:16,0,0,84,http://pbs.twimg.com/ext_tw_video_thumb/1268362117385646081/pu/img/js5vJbWfIBm6fdyp.jpg,en
iamtheRealMolly,1268362151305117696,1240123008062275598,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,"Pennsylvania, USA",2020-06-04 02:01:16,0,2648,160,,en
x_enial,1268362150558535681,1228502931596595203,RT @joonallnight: can’t believe they made a # just for blue hair tae 👏🏼🥰 #BlueLivesMatters https://t.co/uLVZvI9aoh,,2020-06-04 02:01:16,0,520,649,"http://pbs.twimg.com/media/EZntVLoXsAAnLzk.jpg
http://pbs.twimg.com/media/EZntVLwWsAAShW2.jpg
http://pbs.twimg.com/media/EZntVLpWAAA9amQ.jpg
http://pbs.twimg.com/media/EZntVLqWkAE-iGQ.jpg",en
tallone7070,1268362147786096648,582186373,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:15,0,2637,80,,en
JoeThom33380488,1268362146980790274,1146049768537432065,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:15,0,2637,178,,en
mirificmadeline,1268362145281998848,920513366736691201,we have no choice but to stan #BlueLivesMatter https://t.co/n5lIrNc012,"Tennessee, USA",2020-06-04 02:01:15,0,0,234,"http://pbs.twimg.com/media/EZogpTzXQAYuoBg.jpg
http://pbs.twimg.com/media/EZogpTyWoAA01H8.jpg
http://pbs.twimg.com/media/EZogpTzXgAcN8xz.jpg
http://pbs.twimg.com/media/EZogpT2WoAMQ-Jr.jpg",en
thicc_juwul,1268362144736739328,1182656745828765698,RT @sadbutslxtty: i love how #BlueLivesMatters is categorized as kpop 💀💀,NY,2020-06-04 02:01:14,0,1,452,,en
junnysuke,1268362141460881408,4786993232,"RT @Sasha_Blue_28: Everyone talking about
#BlueLivesMatter ...finally can pay respect and cheer for The ORIGINAL Blue....

 💜 you Blue!! ht…",,2020-06-04 02:01:14,0,216,91,,en
GamerGrl90,1268362140634710017,2938927029,"RT @uhdanieI: BLUE HAS RIGHTS TOO!!! 
#BlueLivesMatters https://t.co/CeWiMT2p0R","Angel Grove, CA",2020-06-04 02:01:14,0,132,290,"http://pbs.twimg.com/media/EZnvO8vWAAAH5Tq.jpg
http://pbs.twimg.com/media/EZnvO8yWoAAIV9P.jpg",en
waynedoughty13,1268362139368140802,1033395463838412800,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:13,0,2637,119,,en
__daddydaisy,1268362137472294912,3028523449,"RT @ShiGorgeous: yet Clark, NJ can’t understand why a protest is happening TOMORROW in this town.. I’m literally disgusted 🥴 I just want ev…",,2020-06-04 02:01:13,0,6,987,,en
jess53403177,1268362137350500352,1256727838402600960,RT @Night_Rose13: To all the kpop stans.Thank You!!!!! 😭 Keep up the good work guys!!! 🥰💕💕 #whiteoutwednesday #WhiteLivesMatters https://t.…,,2020-06-04 02:01:13,0,3,2,,en
Priscil47289880,1268362136121679873,1268288335245725696,"RT @Variety: K-Pop Fans Take Over #whitelivesmatter Hashtag, Drown Out Racist Posts https://t.co/2sv25nKxFt",,2020-06-04 02:01:12,0,15391,0,,en
alphbetboy,1268362135005995011,1095705926068260865,#BlueLivesMatter no tiddies matter,,2020-06-04 02:01:12,1,0,687,,en
jyhgbw,1268362134133420032,967321513803202560,#BlueLivesMatter poor simp https://t.co/6KuzuAXvyY,,2020-06-04 02:01:12,0,0,2,http://pbs.twimg.com/media/EZogowJVcAA0aqf.jpg,en
helderrnd,1268362134041300992,182593936,"RT @VanessaSelbst: Really shocked to see #BlueLivesMatter trending with images of Sonic the Hedgehog, the Smurfs, the Genie, etc. I hope mo…",,2020-06-04 02:01:12,0,1,342,,en
MambaMike13,1268362132875284484,761580352955621376,"RT @hiilaalcc: َEarthquake felt in Downtown Los Angeles. A 5.1 has struck near Ridgecrest 

#َGeorgeFloyd #َtakeobamalive #َBlackLivesMatte…","Cleveland, OH",2020-06-04 02:01:12,0,2,193,,en
Shielded20,1268362132564766723,1287510973,RT @LibsNoFun: White parent Wensday #whiteoutwednesday https://t.co/zAZLAdsq49,,2020-06-04 02:01:12,0,317,256,http://pbs.twimg.com/media/EZlstVIUEAAvRVv.jpg,en
kcrossvine,1268362132044857344,3971559979,RT @MeyaniDewitt: #BlueLivesMatter FUCK BLUE LIVES 🖤✊🏾🙏🏾 https://t.co/yug06n6eqK,,2020-06-04 02:01:11,0,16,37,http://pbs.twimg.com/ext_tw_video_thumb/1268357170032193543/pu/img/y8-V6_1mxGnH56KX.jpg,en
frocio2018,1268362130866294784,991245666344108032,RT @AlienFlamingo: Artist Jammie Holmes made a public demonstration throughout 5 cities with George Floyd’s last words on airplane banners.…,,2020-06-04 02:01:11,0,4,79,,en
MurMurz78,1268362130744631296,751218546324176901,"It’s time ! #BlueLivesMatters 
https://t.co/odEhya0Of4",USA 🇺🇸,2020-06-04 02:01:11,0,0,4040,,en
DiegoRo97614661,1268362128349704193,1169794119021015040,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,,2020-06-04 02:01:11,0,2638,19,,en
Lanky_Bean,1268362124901793792,1201347537468190720,RT @TheBockyRalboa: Nothing but RESPECT and ADMIRATION for the REAL BOYS IN BLUE who defend our country. @rejectedjokes  #BlueLivesMatters…,Your mom’s house,2020-06-04 02:01:10,0,25,69,,en
nicholasrfannon,1268362122741899266,935985046741307392,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,"New Tazewell, TN",2020-06-04 02:01:09,0,267,33,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
mikedusold,1268362121642942465,266871631,RT @bigricanman: Rest In Peace Sgt Stephen Williams of the City of Moody PD who was shot &amp; killed in the line of duty on 6/2/20 while respo…,,2020-06-04 02:01:09,0,2648,111,,en
Bellacats1953,1268362119872995329,90383069,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,Virginia,2020-06-04 02:01:09,0,2638,257,,en
iPapiBoricua,1268362119545851904,491938444,RT @YourAnonCentral: Report from the battle: The Anonymous K-Pop division #OpFanCam has successfully conquered the #BlueLivesMatter and #Wh…,"Virginia, USA",2020-06-04 02:01:08,0,14898,13,,en
PMoney323,1268362118283190272,453713006,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",Los Angeles,2020-06-04 02:01:08,0,37925,95,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
9nickwest,1268362113409585154,1246018177592635392,RT @bonitafrobum: White supremacists watching the #whitelivesmatter and #whiteoutwednesday hashtags being taken over by Kpop stans https://…,,2020-06-04 02:01:07,0,4174,42,,en
alwysforgottn,1268362110788141057,1051542420515639296,RT @kuma_619: We fucking LOVE to see it! 😂😂 #bluelivesmatters trending for all the RIGHT reasons. https://t.co/dAUhdvTqux,Chris brown lap👅,2020-06-04 02:01:06,0,267,183,http://pbs.twimg.com/ext_tw_video_thumb/1268330019476078594/pu/img/E6jKzgLeXLfNfCa7.jpg,en
hmphhoney,1268362110062469122,1194043830779162625,RT @YoomgiFoomgi: #MAGA #MAGA2020 #BlueLivesMatter #AllLivesMatter #WomenForTrump #Trump2020 #KAG2020 #KAG #BlueLine #sheriffsoffice #Deput…,"switch , s/h, bi, 15",2020-06-04 02:01:06,0,34,418,,en
PlSSDOG,1268362107713617920,1254671052271124482,RT @YoomgiFoomgi: #MAGA #MAGA2020 #BlueLivesMatter #AllLivesMatter #WomenForTrump #Trump2020 #KAG2020 #KAG #BlueLine #sheriffsoffice #Deput…,daddy :D,2020-06-04 02:01:06,0,34,211,,en
selene_hecate,1268362106417668098,737014068729417728,"RT @ruben_amazing: #BlueLivesMatters 

You can’t tell me this guys life doesn’t matter. Just look at him! 😭😭😭 https://t.co/51gDaV31Nq",,2020-06-04 02:01:05,0,139,93,"http://pbs.twimg.com/media/EZmfODKXkAIhBPo.jpg
http://pbs.twimg.com/media/EZmfODLXQAEdomq.jpg
http://pbs.twimg.com/media/EZmfODKXYAAL0wP.jpg",en
jovian_wind,1268362106367176704,1220759063308333056,RT @Quable_e: #BlueLivesMatter SHUT THE FUCK UP LMAO WE STAN FOR WHATS RIGHT AND ALSO @BTS_twt 💜💜💜 https://t.co/hSUJKJgWXt,Aztlan,2020-06-04 02:01:05,0,31,19,http://pbs.twimg.com/ext_tw_video_thumb/1268214716490559488/pu/img/xmWYwER6dQi-Hx65.jpg,en
saveabbyy,1268362106199511041,1226591733036802048,"RT @BDaveWalters: HOLY SHIT DID YOU HEAR WHAT HAPPENED IN BOSTON?
#BlueLivesMatter https://t.co/AArGx0Gl2L",,2020-06-04 02:01:05,0,37925,16,"http://pbs.twimg.com/media/EZlZ47xUEAE4_iL.png
http://pbs.twimg.com/media/EZlZ8JRU0AYxDrD.png",en
ofafdaffw,1268362104534437891,1238853763588395009,#BlueLivesMatters BLUE LIVES MATTER! https://t.co/DslEmHBZxQ,,2020-06-04 02:01:05,0,0,0,"http://pbs.twimg.com/media/EZogiXLXYAAwmOk.png
http://pbs.twimg.com/media/EZogltVXQAcsi2P.png",en
foxtrotrjd,1268362102965702656,2868948838,RT @moonlightubat: #BlueLivesMatter wtf is this i’m calling the cops the real cops https://t.co/pjZPBYva28,United Kingdom,2020-06-04 02:01:05,0,813,51,http://pbs.twimg.com/media/EZnd82RWkAEdNgb.jpg,en
ByingtonDeborah,1268362101762011136,2215029768,RT @John_KissMyBot: There are more good Police Officers than bad ones and those Good Police Officers are now targeted by those rioting thro…,"Pennsylvania, USA",2020-06-04 02:01:04,0,159,585,,en
hmphhoney,1268362101417967616,1194043830779162625,RT @xiayuhag: hey heyyyy #maga2020 #maga #BlueLivesMatter  https://t.co/x9f6AtuZfv,"switch , s/h, bi, 15",2020-06-04 02:01:04,0,107,418,http://pbs.twimg.com/ext_tw_video_thumb/1253740565151264768/pu/img/l9Z-y9VLyAfhbtll.jpg,en
_wubear,1268362100860047360,1134481546168029184,"RT @Mackletrain: Me waking up and seeing #WhiteLivesMatter trending, and then discovering it's because #kpopstans are once again riding har…",,2020-06-04 02:01:04,0,2242,94,,en
votemetrapqueen,1268362100088246273,4184379312,RT @lil_BIBA68: Definitely dont do this if you get arrested and have to sign some doc #BlueLivesMatter #protests https://t.co/MDRtb8J04D,"San Pedro, Los Angeles",2020-06-04 02:01:04,0,20,260,http://pbs.twimg.com/ext_tw_video_thumb/1268348006966996999/pu/img/9gXVNp1D_pOygn-f.jpg,en
spaceheaterslut,1268362099341897728,1959661057,"Boot licking is a fetish. Keep it private. 
#BlueLivesMatter",The Nether,2020-06-04 02:01:04,0,0,48,,en
Skajolly,1268362097940762624,781612473543557120,"RT @axidentaliberal: Want to know why it’s #BlackLivesMatter

And not #WhiteLivesMatters, #BlueLivesMatter or #AllLivesMatter

THIS IS WHY…","Colorado, USA",2020-06-04 02:01:03,0,36,4151,,en
dokidokidub,1268362097424990209,897975383383056385,educate him or send him hate❤️ both are cute #blacklifematters #BlueLivesMatter https://t.co/IHhEenvfP6,she/her BLM,2020-06-04 02:01:03,1,0,161,http://pbs.twimg.com/media/EZogms3WkAMGg65.jpg,en
al_alferreira,1268362096003002368,3171590792,RT @larryelder: How many unarmed blacks were shot and killed by cops last year? 9. How many unarmed whites were shot and killed by cops las…,"California, USA",2020-06-04 02:01:03,0,2638,339,,en
